Quadrant,ASN,CC,Cone,Percentile,Name
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8517,TR,24,83.79583333333333,National Academic Network and Information Center
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",199081,GR,24,91.30434782608695,Lancom Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",12189,US,24,94.35416666666667,PhoenixNAP LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",17806,BD,24,95.31785714285715,Mango Teleservices
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",31376,RU,24,68.05833333333334,Smart Telecom Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",135377,HK,24,93.652,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",3462,TW,24,87.72727272727273,HiNet (Chunghwa Telecom)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24631,IR,24,90.83333333333333,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",12387,CH,24,80.0,TON Total optical Networks AG
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",62240,GB,24,92.85714285714286,Clouvider Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",46475,US,24,85.20357142857142,"Limestone Networks, Inc."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",44592,NL,24,87.5,SkyLink Data Center BV
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",47794,SA,24,83.33333333333333,Etihad GO Company For communications
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",21433,GB,23,93.82105263157894,Accenture UK Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",205132,BG,23,100.0,Vivacom Bulgaria EAD
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",56595,GB,23,61.44782608695652,Commsworld Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",56911,IT,23,89.45217391304348,Warian S.R.L.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",396986,US,23,71.21,"Bytedance, Inc. (TikTok)"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",48422,UA,23,70.9590909090909,IT-STARCOM LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24088,VN,23,89.1304347826087,Hanoi Telecom Joint Stock Company - HCMC Branch
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24186,IN,23,90.0391304347826,RailTel Corporation of India Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",51088,NL,23,95.25652173913043,A2B IP B.V.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",133385,MM,23,92.5653846153846,Atom Myanmar Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",27988,AR,23,85.49130434782609,Servicios y Telecomunicaciones S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",32425,US,23,63.17391304347826,Pixel Factory
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",31549,IR,23,91.30434782608695,Aria Shatel PJSC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",55329,KH,23,91.015,Telcotech Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8637,ES,22,93.18095238095238,"SpainWISP, S.L."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",53587,US,22,96.61818181818184,"AZURE TECHNOLOGY CO., LIMITED"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",39122,IE,22,90.71818181818182,Blacknight Internet Solutions Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8048,VE,22,84.78181818181818,"CANTV Servicios, Venezuela"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",51396,DE,22,72.72727272727273,Pfcloud UG (haftungsbeschrankt)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",24514,MY,22,68.20476190476191,MINISTRY OF HIGHER EDUCATION MALAYSIA
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",203214,IQ,22,90.53181818181818,Hulum Almustakbal Company
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",23961,US,22,60.869565217391305,"Misaka Network, Inc."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",23956,BD,22,100.0,AmberIT Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",6736,IR,22,69.11363636363636,Institute for Research in Fundamental Sciences
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9723,AU,22,77.25909090909092,iseek Communications Pty Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",376,CA,22,81.77272727272727,Reseau d'Informations Scientifiques du Quebec (RISQ Inc.)
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",38758,ID,22,84.85000000000001,PT Hipernet Indodata
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",20712,GB,22,61.904761904761905,Andrews & Arnold Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",57043,NL,22,92.67916666666667,HOSTKEY B.V.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",135636,ID,22,88.8875,PT RackH Lintas Asia
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",262342,BR,22,60.31904761904762,WZNET TELECOM LTDA
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8758,CH,22,100.0,Iway AG
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",43733,AM,22,91.96818181818182,Viva Armenia CJSC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",59900,BG,21,92.7909090909091,B-IX Route Servers
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",133275,IN,21,89.52380952380952,Gigantic Infotel Pvt Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",6846,UA,21,66.51904761904763,"Joint Ukrainan-German Enterprise ""INFOCOM"" LLC"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",27717,VE,21,81.5904761904762,Corporacion Digitel C.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",264996,BR,21,75.0,SERVLINK TELECOM LTDA - ME
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",136255,MM,21,79.89259259259259,Mytel Myanmar
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",265080,BR,21,81.66499999999999,AD TELECOM
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",57630,SE,21,61.62380952380952,84 Grams AB
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",33185,CA,21,75.0,Hive Data Center Inc.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",17625,IN,21,83.33333333333333,BlazeNet's Network
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",263482,BR,21,82.3529411764706,Megalink Servicos Ltda
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",146943,IN,21,95.84285714285713,Tier 4 Cloud Services
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",553,DE,21,79.26666666666668,BelWü
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",56040,CN,21,67.36666666666667,China Mobile Group GuangDong Company
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",132116,IN,21,82.5,Anonet Network Private Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",263047,BR,21,62.84736842105263,CORP BR TELECOMUNICACOES LTDA -  LINK FULL
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",18002,IN,21,80.95238095238095,World Phone Internet Services Pvt. Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",43766,SA,21,70.06666666666668,Zain Saudi Arabia
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",17497,HK,20,100.0,Liasail Global Hongkong Limited
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",34177,FR,20,66.935,Celeste SAS
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",133676,IN,20,91.57,Precious netcom pvt ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",266725,AR,20,88.88888888888889,"SOLUTION LAN S.A"
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",137367,ID,20,80.5,PT iForte Solusi Infotek
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",9541,PK,20,76.19047619047619,Cyber Internet Services (Pvt) Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",43139,UA,20,64.15652173913043,Maximum-Net LLC
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",58629,BD,20,97.89473684210526,Global Fair Communications Ltd.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8781,QA,20,65.55714285714285,Ooredoo Q.S.C.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",26548,US,20,85.07000000000001,PureVoltage Hosting Inc.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",138089,ID,20,98.33500000000001,PT Global Media Data Prima
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",8309,FR,20,75.0,SIPARTECH SAS
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",197959,FR,20,80.0,VIRTUA SYSTEMS SAS
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",39120,IT,20,90.205,Convergenze S.p.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",28258,BR,20,90.3,VERO S.A
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",269783,PY,20,80.0,WIND NET S.A.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",47176,CH,20,95.0,GAS&COM AG
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",150593,IN,20,100.0,Dataexpress Pvt Ltd
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",272112,DO,20,62.7,"TELECABLE DOMINICANO, S.A."
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",10122,SG,20,100.0,NETSTAR (SG) PTE. LTD.
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",2586,EE,20,70.0,Elisa Eesti AS
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",273103,CO,20,60.0,TV&MÁS S.A.S
"Q2: SIGNED CUSTOMERS, UNSECURED PROVIDER",7632,ID,20,87.95384615384616,PT Link Net Tbk
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",6939,US,80006,53.51036786516231,Hurricane Electric LLC
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",3356,US,73731,55.5158404886253,Lumen (Level 3)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",174,US,73560,56.869918014193594,"Cogent Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",6461,US,71623,57.365254920803814,Zayo Bandwidth
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",1299,SE,71086,57.28426159609988,Arelion (fka. Telia Carrier)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",2914,US,68563,59.0016076551676,"NTT America, Inc."
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",3257,US,68432,57.96762677881559,GTT Communications Inc.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",6453,US,67382,58.95035689945837,TATA Communications (America) Inc
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",7018,US,67122,46.28922134527035,"AT&T Enterprises, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",3320,DE,66965,59.48893649395371,Deutsche Telekom AG
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",3491,HK,66961,59.280630415626376,PCCW Global (HK) Ltd.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",4637,HK,66936,58.594045701020384,Telstra International Limited
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",701,US,66715,58.06478435846246,Verizon Business
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",6762,IT,64955,58.89811098809853,Telecom Italia Sparkle (Seabone)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",12956,ES,59644,59.54236143637783,Telxius (Telefonica Global)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",1273,EU,56947,59.14284042822879,Vodafone Group PLC
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",6830,NL,56800,59.32365403342807,Liberty Global Europe Holding B.V.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",5511,FR,56686,59.01549073782195,Orange S.A.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",7922,US,24720,55.50999172132714,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",20473,US,20592,57.78057688089493,"The Constant Company, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",7575,AU,8237,57.97782152230971,Australian Academic and Research Network (AARNet)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",8220,GB,6289,56.25375800471857,COLT
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",52468,PA,5643,58.15957342885054,UFINET PANAMA S.A.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",8359,RU,4789,51.52423979148566,MTS PJSC
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",38255,CN,4183,0.02060721969878078,China Education and Research Network (CERNET)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",32787,US,3535,49.5345406824147,Akamai (Prolexic)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",31133,RU,3149,45.863797264682226,MegaFon PJSC
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",852,CA,2202,47.79834254143646,TELUS Communications Inc.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",16735,BR,1979,47.10159645232816,Algar Telecom
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",1031,US,1274,50.009025915996425,PEER 1031 LLC
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",46887,US,1182,24.114043993231814,Zayo (fka. Crown Castle)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",4230,BR,1082,46.92716121495327,Claro (Embratel)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",4826,AU,873,58.75990037359901,Vocus Connect International Backbone
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",577,CA,675,42.96737044145873,Bell Canada
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",22773,US,527,38.77526690391459,Cox Communications Inc.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",267613,BR,486,45.926045627376425,ELETRONET S.A.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",3549,US,454,48.79810924369748,Lumen (fka. Global Crossing)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",10429,BR,435,38.10599415204678,Vivo (Telefônica Brasil)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",29535,PL,425,57.81868421052632,Orange Polska Spolka Akcyjna
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",54004,US,417,55.17896103896104,Cablevision Lightpath LLC
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",50607,PL,404,56.23242424242424,Stowarzyszenie e-Poludnie
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",209,US,394,20.73296213808463,Lumen (ex. Qwest)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",5617,PL,383,55.92930591259641,Orange Polska Spolka Akcyjna
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",2764,AU,344,51.48517441860464,AAPT Limited
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",7029,US,329,36.24711246200608,Uniti (fka. Windstream)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",62081,PL,279,56.28351254480287,Stowarzyszenie e-Poludnie
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33491,US,277,36.05054545454545,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",6730,CH,269,59.616194331983806,Sunrise GmbH
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",5650,US,248,31.195564516129036,Verizon (fka. Frontier)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",10796,US,246,27.742222222222217,Charter Communications Inc
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",812,CA,235,27.36367521367521,Rogers Communications Canada Inc.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",263009,BR,232,50.41548117154812,FORTE TELECOM LTDA.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",23106,BR,231,45.13030303030303,American Tower Brasil
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",12874,IT,229,51.783043478260865,Fastweb SpA
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",53087,BR,227,42.18794642857143,TELY Ltda.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",11164,US,226,41.49502262443438,Internet2 I2PX
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",53181,BR,221,53.22787610619469,K2 Telecom e Multimidia LTDA ME
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",28368,BR,208,38.68740458015267,Wirelink (Sobralnet)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",53667,US,183,46.58516483516483,FranTech Solutions
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",3269,IT,177,40.44888888888889,TIM S.p.A. (fka. Telecom Italia S.p.A.)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",7015,US,170,34.55987261146497,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",13649,US,161,16.395652173913042,Flexential Colorado Corp.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",20001,US,155,26.173717948717947,Charter Communications Inc
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",2856,GB,154,33.90272108843537,British Telecommunications
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",11427,US,151,25.34967320261438,Charter Communications Inc
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",23005,US,140,20.689285714285713,"SWITCH, LTD"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33651,US,140,28.8,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33657,US,137,28.793548387096774,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33287,US,137,28.739416058394163,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",7738,BR,134,47.40359712230216,V.tal (fka Telemar)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33667,US,133,19.857692307692307,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",13760,US,133,32.0089552238806,Uniti Fiber Holdings Inc.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",7016,US,116,21.386206896551723,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",6855,SK,116,56.912173913043475,"Slovak Telekom, a.s."
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",6079,US,116,33.13090909090909,Astound (fka. RCN)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",28343,BR,111,39.13070175438597,Unifique Telecomunicações SA
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",9790,NZ,108,54.64485981308411,Two Degrees Networks Limited
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",3301,SE,107,49.59719626168224,Telia Company AB
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",3292,DK,107,59.85075757575758,TDC Holding A/S
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",3209,DE,106,52.28811881188118,Vodafone GmbH
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",4713,JP,96,29.769072164948458,NTT Communications Corporation (OCN)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",202,US,94,30.87037037037037,"Level 3 Parent, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",52554,BR,94,33.26161616161616,Rede MegasNet Telecomunicações
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",209735,GB,93,21.978021978021978,Lagrange Cloud Technologies Limited
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",12025,US,93,27.53655913978495,Iron Mountain Data Centers
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33659,US,92,21.77032967032967,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",10103,HK,89,46.68255813953488,HK Broadband Network Ltd.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",28186,BR,88,43.30674157303371,ITS TELECOMUNICACOES LTDA
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",31242,PL,87,25.670114942528738,P4 Sp. z o.o.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",7795,US,83,21.196052631578947,"LUMOS Networks, Inc."
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",12479,ES,82,44.40481927710844,Orange Espagne SA
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",26554,US,82,23.395061728395063,"US Signal Company, L.L.C."
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",9141,PL,80,51.71707317073171,P4 Sp. z o.o.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",62,US,77,10.077922077922079,CyrusOne LLC
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",28329,BR,77,41.707692307692305,SAMM  (G8/Megatelecom)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",262476,BR,77,32.52179487179487,BRCENTRAL TELECOM
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",19108,US,76,46.704054054054055,Optimum
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",3352,ES,75,51.598969072164955,TELEFONICA DE ESPANA S.A.U.
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",20965,NL,74,55.323076923076925,GEANT Vereniging
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",11796,US,73,24.246052631578944,"Airstream Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",139317,CN,72,32.638888888888886,Ningbo Dahuamao Information Technology Co Ltd
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",207841,GB,72,28.169014084507044,Inferno Communications Ltd
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",13367,US,71,18.481159420289856,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33650,US,69,27.73676470588235,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",201776,RU,69,57.11911764705882,Miranda-Media Ltd
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",32505,US,69,37.11449275362319,Conterra
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",262503,BR,68,48.308955223880595,WIKI TELECOMUNICACOES EIRELI
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33652,US,67,28.718840579710143,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",52863,BR,65,45.31666666666667,UPX TECNOLOGIA LTDA
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",30600,US,64,33.461290322580645,Metronet
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",5089,GB,63,37.734482758620686,Virgin Media Limited
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33668,US,62,39.266666666666666,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",28189,BR,62,42.61194029850746,NOVVACORE
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33490,US,62,35.813114754098365,Comcast (Portland/Spokane)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",17222,BR,62,13.221875,MUNDIVOX DO BRASIL LTDA
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",20632,RU,61,33.04590163934426,PJSC MegaFon
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",35819,SA,59,58.018644067796615,Etihad Etisalat (Mobily)
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",7725,US,59,42.38813559322034,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33660,US,57,41.52105263157895,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",1759,FI,55,43.79090909090909,Telia Finland Oyj
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",25159,RU,55,35.644444444444446,PJSC MegaFon
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",31216,GB,52,57.783928571428575,BSO Network Solutions SAS
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",13876,US,52,40.671698113207555,"FiberLight, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",26801,US,52,24.61730769230769,"Zito Media, L.P."
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",1853,AT,51,23.178,ACONET
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",38794,TH,51,56.53,UIH
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",10753,US,50,37.17254901960785,"Level 3 Parent, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",21700,US,50,55.12884615384615,"Neptune Networks, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",36086,US,48,25.327083333333334,Telx
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",33662,US,48,37.291666666666664,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",22645,US,46,31.906382978723403,LEARN
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",30517,US,46,26.102040816326532,"Missouri Network Alliance, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",12271,US,45,28.95111111111111,Charter Communications Inc
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",1237,KR,44,12.865909090909092,Korea Research Environment Open NETwork
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",11096,US,44,28.797727272727276,FloridaNet
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",21508,US,42,12.602439024390245,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",394437,US,39,33.02307692307692,PS Lightwave
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",19151,US,38,46.50443740095088,"BroadbandONE, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",266167,BR,38,48.157575757575756,CELERIX TECNOLOGIA DE TELECOMUNICACOES LTDA
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",22909,US,38,25.73783783783784,"Comcast Cable Communications, LLC"
"Q3: SECURE PROVIDER, UNSIGNED CUSTOMERS",21219,UA,37,48.648648648648646,"PRIVATE JOINT STOCK COMPANY ""DATAGROUP"""
