collector,prefix,as_path,total_hops,protected_hops,fraction_protected
rrc19,77.245.104.0/22,"3491 20485 35168 35104",3,1,0.3333
rrc19,77.245.104.0/22,"199524 37100 35168 35104",3,1,0.3333
rrc19,95.177.35.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,31.224.0.0/11,"917 60068 33891 3320",3,1,0.3333
rrc19,95.177.39.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,80.64.240.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,83.148.144.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,88.135.96.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,91.124.164.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,88.216.224.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,92.119.208.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,95.134.16.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,95.135.88.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,95.135.44.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,95.141.136.0/22,"199524 37100 35168 35104",3,1,0.3333
rrc19,51.241.86.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,128.65.164.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,109.72.116.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,95.141.136.0/22,"3491 20485 35168 35104",3,1,0.3333
rrc19,51.241.108.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,109.235.162.0/24,"3491 200449 197068 43247",3,1,0.3333
rrc19,109.235.163.0/24,"3491 200449 197068 43247",3,1,0.3333
rrc19,132.243.176.0/22,"3491 200449 197068 51115",3,1,0.3333
rrc19,37.130.194.0/24,"3491 200449 197068 34545",3,1,0.3333
rrc19,135.196.160.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,135.196.225.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,139.12.1.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,139.12.2.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,139.12.4.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,139.12.7.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,149.243.232.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,64.93.70.0/24,"3491 60068 401866 46962",3,1,0.3333
rrc19,62.76.79.0/24,"3491 200449 197068 57512",3,1,0.3333
rrc19,141.140.1.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,151.242.196.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,149.249.244.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,143.14.169.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,62.112.30.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,64.93.71.0/24,"3491 60068 401866 46962",3,1,0.3333
rrc19,77.75.155.0/24,"3491 200449 197068 43247",3,1,0.3333
rrc19,143.99.214.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,176.114.120.0/22,"3491 200449 197068 201012",3,1,0.3333
rrc19,64.137.127.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,147.79.1.0/24,"3491 216211 44324 53808",3,1,0.3333
rrc19,176.114.124.0/22,"3491 200449 197068 201012",3,1,0.3333
rrc19,64.137.119.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,147.79.50.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,147.79.51.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,178.92.172.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,178.95.140.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,185.48.0.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,77.75.154.0/24,"3491 200449 197068 43247",3,1,0.3333
rrc19,185.65.148.0/22,"3491 200449 197068 51115",3,1,0.3333
rrc19,77.75.153.0/24,"3491 200449 197068 43247",3,1,0.3333
rrc19,185.94.108.0/22,"3491 200449 197068 51115",3,1,0.3333
rrc19,185.243.44.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,185.161.176.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,185.100.160.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,77.75.158.0/24,"3491 200449 197068 43247",3,1,0.3333
rrc19,149.208.253.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,77.75.157.0/24,"3491 200449 197068 43247",3,1,0.3333
rrc19,149.237.202.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,77.75.159.0/24,"3491 200449 197068 43247",3,1,0.3333
rrc19,77.90.25.0/24,"37239 37468 51202 215828",3,1,0.3333
rrc19,149.237.254.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,150.241.192.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,192.145.8.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,188.220.240.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,193.22.16.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,193.30.236.0/22,"3491 200449 197068 41706",3,1,0.3333
rrc19,193.84.136.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,193.106.224.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,193.101.128.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,193.100.248.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.15.64.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.15.72.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.76.212.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.99.92.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.8.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.16.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.36.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.44.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.116.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.156.128.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.224.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.240.0/22,"917 60068 33891 3320",3,1,0.3333
rrc19,45.151.114.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,64.8.232.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,45.151.112.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,45.93.186.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,62.192.100.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,45.157.32.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,79.192.0.0/10,"917 60068 33891 3320",3,1,0.3333
rrc19,45.159.192.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,64.105.212.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,64.105.214.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,64.105.220.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,64.105.222.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,64.137.40.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,64.137.34.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,64.139.34.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,66.205.244.0/23,"327983 6939 401077 62935",3,1,0.3333
rrc19,66.205.244.0/23,"328137 6939 401077 62935",3,1,0.3333
rrc19,68.167.158.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,66.205.244.0/23,"327960 6939 401077 62935",3,1,0.3333
rrc19,77.83.138.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,77.245.108.0/23,"37239 37468 35168 35104",3,1,0.3333
rrc19,84.128.0.0/10,"917 60068 33891 3320",3,1,0.3333
rrc19,77.245.108.0/23,"3491 20485 35168 35104",3,1,0.3333
rrc19,77.245.104.0/24,"37239 37468 35168 35104",3,1,0.3333
rrc19,77.245.104.0/24,"37697 37468 35168 35104",3,1,0.3333
rrc19,77.245.104.0/24,"3491 20485 35168 35104",3,1,0.3333
rrc19,79.142.16.0/23,"3491 200449 197068 43973",3,1,0.3333
rrc19,77.245.105.0/24,"37697 37468 35168 35104",3,1,0.3333
rrc19,79.142.18.0/23,"3491 200449 197068 43973",3,1,0.3333
rrc19,77.245.105.0/24,"37239 37468 35168 35104",3,1,0.3333
rrc19,77.245.105.0/24,"3491 20485 35168 35104",3,1,0.3333
rrc19,82.119.220.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,83.148.174.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,83.148.166.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,79.121.182.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,83.148.178.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,85.137.162.0/23,"3491 200449 197068 208749",3,1,0.3333
rrc19,85.119.160.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,77.245.107.0/24,"3491 20485 35168 35104",3,1,0.3333
rrc19,77.245.108.0/24,"37239 37468 35168 35104",3,1,0.3333
rrc19,91.205.224.0/23,"3491 200449 197068 28734",3,1,0.3333
rrc19,85.254.118.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,151.246.250.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,77.245.108.0/24,"37697 37468 35168 35104",3,1,0.3333
rrc19,151.247.222.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,77.245.108.0/24,"199524 37100 35168 35104",3,1,0.3333
rrc19,91.194.232.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,77.245.109.0/24,"199524 37100 35168 35104",3,1,0.3333
rrc19,77.245.109.0/24,"3491 20485 35168 35104",3,1,0.3333
rrc19,81.161.98.0/23,"3491 200449 197068 51115",3,1,0.3333
rrc19,77.245.109.0/24,"37697 37468 35168 35104",3,1,0.3333
rrc19,91.205.226.0/23,"3491 200449 197068 28734",3,1,0.3333
rrc19,78.105.116.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,87.128.0.0/10,"917 60068 33891 3320",3,1,0.3333
rrc19,78.105.146.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,91.221.12.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,78.155.198.0/24,"3491 200449 197068 51115",3,1,0.3333
rrc19,91.226.188.0/23,"3491 200449 197068 56691",3,1,0.3333
rrc19,79.121.129.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,79.121.146.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,79.121.137.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,92.244.178.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,92.244.188.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,37.130.195.0/24,"3491 200449 197068 34545",3,1,0.3333
rrc19,79.121.210.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,149.249.244.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,79.121.197.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,149.208.250.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,79.121.221.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,91.0.0.0/10,"917 60068 33891 3320",3,1,0.3333
rrc19,139.28.242.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,149.249.246.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,79.121.240.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,79.121.229.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,79.121.230.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,166.0.164.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,79.121.243.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,178.130.128.0/23,"3491 200449 197068 43399",3,1,0.3333
rrc19,79.121.245.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,81.88.86.0/24,"3491 200449 197068 39684",3,1,0.3333
rrc19,81.168.35.0/24,"327960 174 205684 212783",3,1,0.3333
rrc19,178.248.232.0/23,"3491 200449 197068 51115",3,1,0.3333
rrc19,80.71.231.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,166.0.227.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,80.242.210.0/24,"3491 20485 35168 35104",3,1,0.3333
rrc19,93.192.0.0/10,"917 60068 33891 3320",3,1,0.3333
rrc19,178.248.234.0/23,"3491 200449 197068 51115",3,1,0.3333
rrc19,178.248.238.0/23,"3491 200449 197068 51115",3,1,0.3333
rrc19,81.88.87.0/24,"3491 200449 197068 39684",3,1,0.3333
rrc19,178.248.236.0/23,"3491 200449 197068 51115",3,1,0.3333
rrc19,81.88.94.0/24,"3491 200449 197068 39684",3,1,0.3333
rrc19,176.53.136.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,176.53.137.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,81.168.35.0/24,"3491 174 205684 212783",3,1,0.3333
rrc19,81.168.35.0/24,"199524 174 205684 212783",3,1,0.3333
rrc19,185.48.148.0/23,"37239 37468 35168 35104",3,1,0.3333
rrc19,82.22.191.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,185.39.12.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,185.10.120.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,185.48.148.0/23,"199524 37100 35168 35104",3,1,0.3333
rrc19,185.48.148.0/23,"3491 20485 35168 35104",3,1,0.3333
rrc19,82.23.228.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.24.14.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.24.55.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,185.65.148.0/23,"3491 200449 197068 51115",3,1,0.3333
rrc19,82.24.109.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.24.114.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,185.65.150.0/23,"3491 200449 197068 51115",3,1,0.3333
rrc19,82.25.24.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.25.191.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.26.70.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,185.94.108.0/23,"3491 200449 197068 51115",3,1,0.3333
rrc19,82.26.135.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.26.168.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.26.161.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,185.94.110.0/23,"3491 200449 197068 51115",3,1,0.3333
rrc19,82.27.198.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.29.29.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.29.120.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,37.18.104.0/24,"3491 200449 197068 3284",3,1,0.3333
rrc19,44.30.121.0/24,"3491 216211 44324 53808",3,1,0.3333
rrc19,82.38.220.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,37.46.11.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.38.222.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.39.102.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.40.21.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,82.39.255.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,193.30.138.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,193.41.10.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,193.30.136.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,193.56.194.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,193.39.200.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,193.28.48.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,193.106.140.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,193.110.102.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.11.244.0/23,"37239 37468 207995 8676",3,1,0.3333
rrc19,194.11.244.0/23,"199524 37100 207995 8676",3,1,0.3333
rrc19,194.15.70.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.11.244.0/23,"327983 37497 207995 8676",3,1,0.3333
rrc19,194.76.30.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.69.140.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.76.174.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.88.24.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.127.120.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.127.168.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.127.242.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.121.62.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.20.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.12.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.32.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.42.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.230.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,194.231.244.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,195.40.146.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,195.137.216.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,193.28.34.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,195.143.88.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,195.143.114.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,195.143.118.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,82.47.16.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,213.169.248.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,82.47.15.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,209.166.2.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,209.166.0.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,82.47.27.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,195.248.140.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,82.47.104.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,209.166.10.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,209.166.6.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,209.166.18.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,209.166.16.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,80.128.0.0/11,"917 60068 33891 3320",3,1,0.3333
rrc19,209.166.24.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,209.166.28.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,212.180.24.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,213.169.254.0/23,"917 60068 33891 3320",3,1,0.3333
rrc19,217.196.26.0/23,"3491 20485 35168 35104",3,1,0.3333
rrc19,82.215.70.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,217.196.26.0/23,"37239 37468 35168 35104",3,1,0.3333
rrc19,178.130.128.0/24,"3491 200449 197068 43399",3,1,0.3333
rrc19,2.58.100.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,2.58.102.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,178.170.176.0/24,"3491 200449 197068 206653",3,1,0.3333
rrc19,5.182.153.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,5.133.112.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,5.231.116.0/24,"37239 37468 51202 215828",3,1,0.3333
rrc19,5.231.116.0/24,"199524 37100 51202 215828",3,1,0.3333
rrc19,83.148.165.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,185.20.126.0/24,"3491 20485 35168 35104",3,1,0.3333
rrc19,13.143.122.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,185.20.126.0/24,"37697 37468 35168 35104",3,1,0.3333
rrc19,23.150.24.0/24,"199524 174 54702 40124",3,1,0.3333
rrc19,23.150.24.0/24,"327960 174 54702 40124",3,1,0.3333
rrc19,23.150.24.0/24,"3491 174 54702 40124",3,1,0.3333
rrc19,85.193.72.0/24,"3491 200449 197068 49063",3,1,0.3333
rrc19,84.75.154.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,185.48.148.0/24,"3491 20485 35168 35104",3,1,0.3333
rrc19,185.48.148.0/24,"199524 37100 35168 35104",3,1,0.3333
rrc19,185.48.148.0/24,"37697 37468 35168 35104",3,1,0.3333
rrc19,23.151.104.0/24,"3491 216211 44324 53808",3,1,0.3333
rrc19,84.75.209.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,84.75.196.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,84.75.200.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,84.246.111.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,185.71.78.0/24,"3491 200449 197068 43247",3,1,0.3333
rrc19,84.75.218.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,84.232.29.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,23.171.128.0/24,"327960 174 396879 396313",3,1,0.3333
rrc19,23.171.128.0/24,"199524 174 396879 396313",3,1,0.3333
rrc19,85.189.194.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,85.155.226.0/24,"37697 37497 20562 51202 215828 218904 218832",6,2,0.3333
rrc19,85.155.226.0/24,"32653 3741 20562 51202 215828 218904 218832",6,2,0.3333
rrc19,37.130.192.0/24,"3491 200449 197068 34545",3,1,0.3333
rrc19,85.155.226.0/24,"327983 37497 20562 51202 215828 218904 218832",6,2,0.3333
rrc19,31.25.224.0/24,"3491 200449 197068 56528",3,1,0.3333
rrc19,85.155.228.0/24,"32653 6939 213900 210464",3,1,0.3333
rrc19,85.155.228.0/24,"199524 6939 213900 210464",3,1,0.3333
rrc19,85.155.228.0/24,"328206 6939 213900 210464",3,1,0.3333
rrc19,23.171.128.0/24,"3491 174 396879 396313",3,1,0.3333
rrc19,85.155.228.0/24,"328320 6939 213900 210464",3,1,0.3333
rrc19,85.155.228.0/24,"327983 6939 213900 210464",3,1,0.3333
rrc19,85.155.228.0/24,"328137 6939 213900 210464",3,1,0.3333
rrc19,85.204.181.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,31.25.226.0/24,"3491 200449 197068 56528",3,1,0.3333
rrc19,85.232.182.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,85.232.186.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,31.25.227.0/24,"3491 200449 197068 56528",3,1,0.3333
rrc19,85.254.117.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,86.38.117.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,86.38.164.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,31.25.229.0/24,"3491 200449 197068 56528",3,1,0.3333
rrc19,31.25.228.0/24,"3491 200449 197068 56528",3,1,0.3333
rrc19,86.107.30.0/24,"3491 9002 210917 57142",3,1,0.3333
rrc19,86.107.30.0/24,"327960 174 212271 57142",3,1,0.3333
rrc19,86.107.54.0/24,"3491 9002 210917 57142",3,1,0.3333
rrc19,86.107.181.0/24,"3491 9002 210917 57142",3,1,0.3333
rrc19,86.107.54.0/24,"327960 174 212271 57142",3,1,0.3333
rrc19,86.107.164.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,31.25.230.0/24,"3491 200449 197068 56528",3,1,0.3333
rrc19,31.25.231.0/24,"3491 200449 197068 56528",3,1,0.3333
rrc19,86.107.182.0/24,"3491 174 212271 57142",3,1,0.3333
rrc19,87.58.207.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,86.107.182.0/24,"199524 174 212271 57142",3,1,0.3333
rrc19,87.58.196.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,86.107.182.0/24,"327960 174 212271 57142",3,1,0.3333
rrc19,185.216.103.0/24,"3491 200449 197068 41706",3,1,0.3333
rrc19,31.56.76.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,31.59.141.0/24,"3491 6939 213900 210464",3,1,0.3333
rrc19,31.56.72.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,87.76.172.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,31.57.54.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,31.56.90.0/24,"917 60068 33891 3320",3,1,0.3333
rrc19,31.59.141.0/24,"37239 6939 213900 210464",3,1,0.3333
rrc19,31.59.141.0/24,"917 6939 213900 210464",3,1,0.3333
rrc19,31.59.141.0/24,"327983 6939 213900 210464",3,1,0.3333
rrc19,31.59.141.0/24,"328137 6939 213900 210464",3,1,0.3333
rrc19,31.59.141.0/24,"328206 6939 213900 210464",3,1,0.3333
rrc19,31.59.141.0/24,"328320 6939 213900 210464",3,1,0.3333
rrc19,31.59.141.0/24,"37697 6939 213900 210464",3,1,0.3333
rrc19,31.59.141.0/24,"199524 6939 213900 210464",3,1,0.3333
rrc23,91.205.226.0/23,"3491 200449 197068 28734",3,1,0.3333
rrc23,178.170.178.0/24,"3491 200449 197068 206653",3,1,0.3333
rrc23,2a05:1400::/29,"58952 33891 200970 200683",3,1,0.3333
rrc23,185.20.127.0/24,"35280 7713 35168 35104",3,1,0.3333
rrc23,195.144.24.0/24,"45896 6939 213900 210464",3,1,0.3333
rrc23,2a09:54c3:a1f0::/44,"133210 6939 215147 210796",3,1,0.3333
rrc23,185.20.126.0/24,"3491 20485 35168 35104",3,1,0.3333
rrc23,193.140.71.0/24,"9002 12735 9121 34478",3,1,0.3333
rrc23,194.85.222.0/24,"9002 200449 197068 212254",3,1,0.3333
rrc23,2a05:dfc6:2000::/36,"14907 137409 62000 215114 205941 204464 218832",6,2,0.3333
rrc23,2a14:7580:c300::/40,"49544 6939 213900 210464",3,1,0.3333
rrc23,2a14:67c1:a100::/44,"9002 6939 207529 210176",3,1,0.3333
rrc23,91.226.188.0/23,"9002 200449 197068 56691",3,1,0.3333
rrc23,188.0.139.0/24,"49544 3216 35168 35104",3,1,0.3333
rrc23,191.5.108.0/24,"18106 6939 52564 52935",3,1,0.3333
rrc23,193.110.215.0/24,"9002 12735 9121 12891",3,1,0.3333
rrc23,193.232.94.0/24,"9002 200449 197068 212264",3,1,0.3333
rrc23,2a05:1400::/29,"14907 33891 200970 200683",3,1,0.3333
rrc23,2a0e:5c00::/32,"58952 35280 2027 209097",3,1,0.3333
rrc23,2a12:f284::/32,"58952 35280 2027 209097",3,1,0.3333
rrc23,2602:f92a:100::/40,"133210 6939 44324 53808",3,1,0.3333
rrc23,2a13:a5c3:42c0::/42,"9002 3204 202782 44324",3,1,0.3333
rrc23,2a0e:aa06:490::/44,"49544 20473 209300 24239",3,1,0.3333
rrc23,2a0f:1cc5:2648::/46,"49544 17433 40929 202335",3,1,0.3333
rrc23,185.94.110.0/24,"3491 200449 197068 51115",3,1,0.3333
rrc23,185.216.103.0/24,"9002 200449 197068 41706",3,1,0.3333
rrc23,185.234.11.0/24,"3491 200449 197068 208677",3,1,0.3333
rrc23,188.127.33.0/24,"9002 3216 35168 35104",3,1,0.3333
rrc23,191.5.105.0/24,"18106 6939 52564 52935",3,1,0.3333
rrc23,193.28.44.0/24,"9002 200449 197068 31174",3,1,0.3333
rrc23,193.110.213.0/24,"9002 12735 9121 12891",3,1,0.3333
rrc23,193.176.92.0/24,"3491 200449 197068 39048",3,1,0.3333
rrc23,195.144.24.0/24,"49544 6939 213900 210464",3,1,0.3333
rrc23,217.14.23.0/24,"3491 200449 197068 12686",3,1,0.3333
rrc23,2a05:1400::/29,"18106 33891 200970 200683",3,1,0.3333
