Rank,ASN,Cone_Size,Node_Degree,Direct_Customers
34845,271331,0,1,0
34846,145460,0,1,0
34847,200731,0,9,0
34848,44731,0,1,0
34849,32859,0,3,0
34850,206651,0,1,0
34851,10388,0,1,0
34852,145780,0,1,0
34853,266788,0,2,0
34854,16486,0,1,0
34855,55305,0,1,0
34856,210670,0,1,0
34857,37724,0,4,0
34858,151540,0,4,0
34859,213487,0,2,0
34860,265004,0,1,0
34861,213979,0,1,0
34862,395800,0,1,0
34863,26780,0,2,0
34864,394193,0,1,0
34865,11489,0,2,0
34866,17055,0,2,0
34867,31428,0,2,0
34868,145455,0,1,0
34869,394143,0,3,0
34870,199738,0,1,0
34871,33019,0,2,0
34872,264071,0,4,0
34873,274799,0,3,0
34874,56850,0,2,0
34875,49892,0,3,0
34876,274230,0,1,0
34877,9753,0,2,0
34878,60354,0,5,0
34879,32701,0,4,0
34880,328535,0,3,0
34881,33167,0,4,0
34882,49328,0,1,0
34883,27002,0,1,0
34884,27761,0,1,0
34885,51054,0,4,0
34886,272803,0,1,0
34887,2799,0,2,0
34888,141881,0,3,0
34889,26252,0,1,0
34890,46766,0,7,0
34891,197274,0,3,0
34892,142868,0,1,0
34893,151747,0,1,0
34894,197589,0,6,0
34895,202404,0,2,0
34896,269309,0,4,0
34897,327697,0,5,0
34898,398313,0,2,0
34899,204666,0,4,0
34900,396094,0,1,0
34901,144549,0,1,0
34902,47299,0,2,0
34903,149160,0,2,0
34904,214922,0,2,0
34905,152165,0,3,0
34906,33476,0,3,0
34907,44039,0,2,0
34908,29108,0,1,0
34909,134110,0,1,0
34910,133138,0,1,0
34911,205199,0,1,0
34912,200713,0,2,0
34913,49176,0,9,0
34914,207410,0,3,0
34915,198038,0,1,0
34916,274696,0,2,0
34917,196736,0,6,0
34918,13597,0,2,0
34919,143748,0,1,0
34920,14204,0,4,0
34921,134737,0,1,0
34922,395859,0,1,0
34923,214547,0,1,0
34924,211436,0,1,0
34925,209873,0,2,0
34926,328119,0,2,0
34927,21763,0,4,0
34928,270484,0,8,0
34929,51263,0,20,0
34930,395556,0,1,0
34931,198303,0,2,0
34932,267771,0,1,0
34933,135418,0,1,0
34934,271156,0,1,0
34935,57027,0,5,0
34936,153432,0,2,0
34937,20741,0,2,0
34938,145241,0,1,0
34939,57182,0,1,0
34940,328883,0,2,0
34941,394208,0,1,0
34942,202756,0,14,0
34943,65386,0,2,0
34944,154740,0,1,0
34945,264384,0,5,0
34946,142958,0,1,0
34947,153042,0,2,0
34948,201913,0,1,0
34949,54091,0,1,0
34950,272253,0,3,0
34951,42988,0,2,0
34952,273603,0,6,0
34953,36701,0,2,0
34954,213430,0,5,0
34955,270930,0,3,0
34956,264301,0,4,0
34957,33690,0,1,0
34958,1355,0,2,0
34959,58967,0,1,0
34960,264890,0,5,0
34961,215054,0,2,0
34962,8164,0,2,0
34963,143229,0,1,0
34964,272481,0,3,0
34965,397121,0,2,0
34966,56416,0,1,0
34967,196648,0,1,0
34968,14974,0,1,0
34969,211528,0,3,0
34970,199062,0,3,0
34971,140815,0,1,0
34972,271593,0,1,0
34973,28447,0,2,0
34974,50897,0,2,0
34975,50891,0,3,0
34976,22385,0,1,0
34977,152915,0,2,0
34978,25281,0,1,0
34979,213088,0,2,0
34980,9913,0,1,0
34981,397195,0,1,0
34982,39291,0,1,0
34983,204535,0,3,0
34984,272681,0,2,0
34985,401693,0,2,0
34986,467,0,1,0
34987,7954,0,2,0
34988,143575,0,1,0
34989,145753,0,1,0
34990,141937,0,4,0
34991,398299,0,2,0
34992,399575,0,2,0
34993,145768,0,1,0
34994,138452,0,2,0
34995,58034,0,2,0
34996,394890,0,2,0
34997,47912,0,1,0
34998,19036,0,2,0
34999,268983,0,2,0
35000,267173,0,2,0
35001,214420,0,14,0
35002,397008,0,2,0
35003,401224,0,1,0
35004,214059,0,1,0
35005,395947,0,1,0
35006,270283,0,7,0
35007,24355,0,2,0
35008,60119,0,13,0
35009,36218,0,6,0
35010,145778,0,1,0
35011,132512,0,2,0
35012,48842,0,2,0
35013,39478,0,2,0
35014,154514,0,1,0
35015,35525,0,1,0
35016,212880,0,2,0
35017,23580,0,2,0
35018,204393,0,1,0
35019,152073,0,2,0
35020,40213,0,2,0
35021,272247,0,1,0
35022,9649,0,3,0
35023,399354,0,2,0
35024,43307,0,1,0
35025,31886,0,2,0
35026,19150,0,2,0
35027,65138,0,1,0
35028,31336,0,1,0
35029,268620,0,1,0
35030,275617,0,3,0
35031,268300,0,2,0
35032,144259,0,1,0
35033,11428,0,2,0
35034,48804,0,6,0
35035,151764,0,1,0
35036,210173,0,3,0
35037,134793,0,1,0
35038,20693,0,1,0
35039,133232,0,2,0
35040,2839,0,2,0
35041,400097,0,13,0
35042,17391,0,1,0
35043,25154,0,5,0
35044,39061,0,1,0
35045,60845,0,2,0
35046,154479,0,2,0
35047,4890,0,2,0
35048,29575,0,4,0
35049,139892,0,1,0
35050,40657,0,1,0
35051,37564,0,5,0
35052,150315,0,5,0
35053,30312,0,1,0
35054,145841,0,1,0
35055,273489,0,1,0
35056,134131,0,1,0
35057,132869,0,2,0
35058,273821,0,1,0
35059,12027,0,1,0
35060,210111,0,7,0
35061,394152,0,1,0
35062,150384,0,2,0
35063,150554,0,4,0
35064,23777,0,7,0
35065,327888,0,2,0
35066,39252,0,2,0
35067,204636,0,1,0
35068,143747,0,1,0
35069,203303,0,1,0
35070,397452,0,1,0
35071,270566,0,1,0
35072,52310,0,1,0
35073,202626,0,3,0
35074,144285,0,1,0
35075,22497,0,1,0
35076,206889,0,3,0
35077,62701,0,2,0
35078,52313,0,2,0
35079,198540,0,2,0
35080,18805,0,1,0
35081,140972,0,1,0
35082,267298,0,4,0
35083,32592,0,1,0
35084,20768,0,1,0
35085,133992,0,2,0
35086,149224,0,3,0
35087,272838,0,2,0
35088,141345,0,3,0
35089,142561,0,1,0
35090,208860,0,2,0
35091,213273,0,1,0
35092,51994,0,1,0
35093,132613,0,3,0
35094,266510,0,2,0
35095,394508,0,1,0
35096,26195,0,3,0
35097,397989,0,1,0
35098,140868,0,1,0
35099,265438,0,3,0
35100,58488,0,4,0
35101,44240,0,1,0
35102,20385,0,7,0
35103,142904,0,1,0
35104,202216,0,2,0
35105,6711,0,1,0
35106,18409,0,3,0
35107,200558,0,2,0
35108,19443,0,3,0
35109,21143,0,2,0
35110,137812,0,1,0
35111,401165,0,2,0
35112,399965,0,2,0
35113,145659,0,1,0
35114,58499,0,2,0
35115,61898,0,1,0
35116,201062,0,2,0
35117,329541,0,4,0
35118,48342,0,1,0
35119,218936,0,1,0
35120,40159,0,3,0
35121,209067,0,3,0
35122,50009,0,8,0
35123,271572,0,1,0
35124,149921,0,1,0
35125,400638,0,1,0
35126,398229,0,2,0
35127,23235,0,1,0
35128,19988,0,1,0
35129,269405,0,4,0
35130,206902,0,3,0
35131,60216,0,3,0
35132,144714,0,1,0
35133,132041,0,1,0
35134,149734,0,3,0
35135,11300,0,2,0
35136,205065,0,1,0
35137,204889,0,6,0
35138,197243,0,1,0
35139,44506,0,1,0
35140,271811,0,1,0
35141,9095,0,1,0
35142,134678,0,2,0
35143,265034,0,1,0
35144,150040,0,1,0
35145,5719,0,3,0
35146,133218,0,1,0
35147,262222,0,1,0
35148,52425,0,3,0
35149,395707,0,2,0
35150,204285,0,1,0
35151,55155,0,2,0
35152,396113,0,3,0
35153,1044,0,1,0
35154,210440,0,2,0
35155,137659,0,2,0
35156,400373,0,1,0
35157,33759,0,3,0
35158,30387,0,1,0
35159,8920,0,3,0
35160,57126,0,1,0
35161,398204,0,2,0
35162,44243,0,1,0
35163,206816,0,1,0
35164,11481,0,3,0
35165,263945,0,6,0
35166,43722,0,3,0
35167,33088,0,2,0
35168,50002,0,4,0
35169,24302,0,1,0
35170,10998,0,1,0
35171,400127,0,1,0
35172,35602,0,3,0
35173,208979,0,4,0
35174,33593,0,1,0
35175,50222,0,9,0
35176,59887,0,1,0
35177,4232,0,1,0
35178,206772,0,2,0
35179,10031,0,3,0
35180,203736,0,2,0
35181,139715,0,1,0
35182,11203,0,2,0
35183,47753,0,3,0
35184,43534,0,4,0
35185,41082,0,1,0
35186,54809,0,1,0
35187,37287,0,3,0
35188,200655,0,1,0
35189,13412,0,2,0
35190,141087,0,3,0
35191,39937,0,6,0
35192,138133,0,2,0
35193,61129,0,2,0
35194,395725,0,2,0
35195,57378,0,1,0
35196,23126,0,1,0
35197,264605,0,2,0
35198,36823,0,2,0
35199,65533,0,6,0
35200,203093,0,1,0
35201,265039,0,1,0
35202,265993,0,1,0
35203,135337,0,2,0
35204,39871,0,3,0
35205,154200,0,1,0
35206,396034,0,2,0
35207,268844,0,3,0
35208,203481,0,3,0
35209,40175,0,2,0
35210,3279,0,2,0
35211,152207,0,2,0
35212,150127,0,2,0
35213,144446,0,1,0
35214,197075,0,11,0
35215,13582,0,2,0
35216,145054,0,1,0
35217,63052,0,7,0
35218,7287,0,3,0
35219,398455,0,1,0
35220,134225,0,2,0
35221,32949,0,2,0
35222,141723,0,3,0
35223,219441,0,6,0
35224,3585,0,4,0
35225,44842,0,9,0
35226,146144,0,1,0
35227,59454,0,1,0
35228,206024,0,1,0
35229,56339,0,3,0
35230,268304,0,1,0
35231,213387,0,6,0
35232,154716,0,3,0
35233,209269,0,1,0
35234,198636,0,2,0
35235,56725,0,2,0
35236,47818,0,1,0
35237,198572,0,1,0
35238,33705,0,2,0
35239,142879,0,1,0
35240,149212,0,1,0
35241,265113,0,7,0
35242,45845,0,2,0
35243,48959,0,1,0
35244,273480,0,9,0
35245,395694,0,2,0
35246,398145,0,1,0
35247,144662,0,1,0
35248,327927,0,1,0
35249,9647,0,3,0
35250,47527,0,2,0
35251,204898,0,3,0
35252,63749,0,2,0
35253,399028,0,1,0
35254,51225,0,3,0
35255,31780,0,1,0
35256,60693,0,3,0
35257,270437,0,1,0
35258,144309,0,1,0
35259,50194,0,1,0
35260,393308,0,2,0
35261,270511,0,2,0
35262,49934,0,2,0
35263,10141,0,1,0
35264,138442,0,1,0
35265,51811,0,4,0
35266,51069,0,11,0
35267,219034,0,2,0
35268,29496,0,2,0
35269,6810,0,35,0
35270,63039,0,3,0
35271,9770,0,1,0
35272,400980,0,2,0
35273,40547,0,1,0
35274,33352,0,4,0
35275,270485,0,1,0
35276,16154,0,4,0
35277,264931,0,1,0
35278,34620,0,1,0
35279,24097,0,2,0
35280,45560,0,2,0
35281,200261,0,1,0
35282,264497,0,1,0
35283,142627,0,2,0
35284,44754,0,1,0
35285,35482,0,2,0
35286,272883,0,3,0
35287,51617,0,1,0
35288,43140,0,11,0
35289,46909,0,1,0
35290,143454,0,1,0
35291,61232,0,5,0
35292,25855,0,4,0
35293,52574,0,2,0
35294,22564,0,1,0
35295,47375,0,1,0
35296,329731,0,1,0
35297,199433,0,3,0
35298,11007,0,1,0
35299,270307,0,2,0
35300,27229,0,2,0
35301,207076,0,1,0
35302,59402,0,1,0
35303,33396,0,1,0
35304,213903,0,1,0
35305,30259,0,2,0
35306,35591,0,2,0
35307,204284,0,2,0
35308,213801,0,2,0
35309,41198,0,1,0
35310,141402,0,1,0
35311,212235,0,2,0
35312,265860,0,1,0
35313,23277,0,1,0
35314,144536,0,1,0
35315,328844,0,1,0
35316,213383,0,2,0
35317,398338,0,3,0
35318,204692,0,1,0
35319,40167,0,2,0
35320,54806,0,3,0
35321,9064,0,2,0
35322,53022,0,4,0
35323,52393,0,1,0
35324,22139,0,1,0
35325,397531,0,1,0
35326,400145,0,1,0
35327,208500,0,1,0
35328,41022,0,1,0
35329,7716,0,1,0
35330,395933,0,1,0
35331,62315,0,2,0
35332,48305,0,25,0
35333,33405,0,2,0
35334,272467,0,6,0
35335,3259,0,4,0
35336,153102,0,1,0
35337,21511,0,3,0
35338,51652,0,3,0
35339,141030,0,2,0
35340,32453,0,4,0
35341,135407,0,1,0
35342,197049,0,4,0
35343,27811,0,1,0
35344,267858,0,1,0
35345,203491,0,1,0
35346,395341,0,3,0
35347,45748,0,3,0
35348,40539,0,1,0
35349,207978,0,4,0
35350,267246,0,1,0
35351,19532,0,1,0
35352,31715,0,1,0
35353,4669,0,1,0
35354,23900,0,7,0
35355,395382,0,2,0
35356,50105,0,2,0
35357,144422,0,1,0
35358,212892,0,1,0
35359,395828,0,1,0
35360,395679,0,1,0
35361,38515,0,4,0
35362,36266,0,2,0
35363,269003,0,1,0
35364,205581,0,3,0
35365,396881,0,1,0
35366,264631,0,2,0
35367,213833,0,1,0
35368,137426,0,2,0
35369,38667,0,3,0
35370,60241,0,2,0
35371,151397,0,5,0
35372,140954,0,2,0
35373,274521,0,1,0
35374,23950,0,1,0
35375,49586,0,1,0
35376,267096,0,3,0
35377,30198,0,2,0
35378,201649,0,2,0
35379,269999,0,1,0
35380,59789,0,1,0
35381,214993,0,1,0
35382,56372,0,1,0
35383,199231,0,4,0
35384,149828,0,1,0
35385,60573,0,1,0
35386,12153,0,1,0
35387,200377,0,2,0
35388,42933,0,2,0
35389,137570,0,1,0
35390,47633,0,1,0
35391,274730,0,1,0
35392,27677,0,1,0
35393,198669,0,2,0
35394,44442,0,1,0
35395,211249,0,1,0
35396,52281,0,1,0
35397,43385,0,2,0
35398,266035,0,1,0
35399,137648,0,1,0
35400,264927,0,6,0
35401,215812,0,1,0
35402,41997,0,1,0
35403,36452,0,2,0
35404,3263,0,1,0
35405,269481,0,1,0
35406,34156,0,3,0
35407,42021,0,2,0
35408,54963,0,3,0
35409,401564,0,2,0
35410,37900,0,4,0
35411,52858,0,2,0
35412,36546,0,1,0
35413,48,0,1,0
35414,273726,0,1,0
35415,40138,0,9,0
35416,45411,0,7,0
35417,212408,0,1,0
35418,139051,0,1,0
35419,141133,0,1,0
35420,270611,0,3,0
35421,52756,0,2,0
35422,270924,0,3,0
35423,6072,0,5,0
35424,202788,0,1,0
35425,267071,0,4,0
35426,396275,0,1,0
35427,275771,0,1,0
35428,200448,0,2,0
35429,8481,0,1,0
35430,49978,0,1,0
35431,25652,0,1,0
35432,205558,0,1,0
35433,149925,0,5,0
35434,35157,0,3,0
35435,145238,0,1,0
35436,269665,0,5,0
35437,33004,0,3,0
35438,394829,0,2,0
35439,196952,0,1,0
35440,209623,0,2,0
35441,9358,0,1,0
35442,12005,0,5,0
35443,57511,0,3,0
35444,199852,0,1,0
35445,400265,0,1,0
35446,396897,0,2,0
35447,135235,0,1,0
35448,268819,0,1,0
35449,33262,0,1,0
35450,63447,0,2,0
35451,205081,0,6,0
35452,393397,0,3,0
35453,143451,0,1,0
35454,267364,0,2,0
35455,53567,0,2,0
35456,153773,0,3,0
35457,153003,0,1,0
35458,201583,0,2,0
35459,19021,0,6,0
35460,17209,0,1,0
35461,399874,0,1,0
35462,4668,0,4,0
35463,10971,0,6,0
35464,43104,0,1,0
35465,40281,0,3,0
35466,139498,0,1,0
35467,21336,0,10,0
35468,263906,0,5,0
35469,203253,0,4,0
35470,267799,0,1,0
35471,271469,0,1,0
35472,140334,0,1,0
35473,271658,0,2,0
35474,27923,0,3,0
35475,274200,0,1,0
35476,210076,0,7,0
35477,22547,0,1,0
35478,2723,0,1,0
35479,209177,0,1,0
35480,56903,0,1,0
35481,44707,0,1,0
35482,46255,0,2,0
35483,61312,0,1,0
35484,49883,0,4,0
35485,30382,0,2,0
35486,197120,0,1,0
35487,262167,0,2,0
35488,206860,0,2,0
35489,213441,0,1,0
35490,213164,0,2,0
35491,21751,0,2,0
35492,211846,0,2,0
35493,274927,0,1,0
35494,270605,0,1,0
35495,395430,0,1,0
35496,22888,0,2,0
35497,41855,0,2,0
35498,14416,0,2,0
35499,63505,0,1,0
35500,142167,0,2,0
35501,49234,0,2,0
35502,133267,0,1,0
35503,55292,0,2,0
35504,31061,0,4,0
35505,50211,0,2,0
35506,4182,0,2,0
35507,209482,0,1,0
35508,44241,0,2,0
35509,197241,0,1,0
35510,215469,0,2,0
35511,147212,0,1,0
35512,145242,0,1,0
35513,210474,0,1,0
35514,46268,0,2,0
35515,212213,0,3,0
35516,151752,0,1,0
35517,272796,0,3,0
35518,145655,0,1,0
35519,201564,0,2,0
35520,30293,0,2,0
35521,144193,0,1,0
35522,149293,0,3,0
35523,201354,0,7,0
35524,272926,0,1,0
35525,203731,0,1,0
35526,140041,0,1,0
35527,272603,0,2,0
35528,11288,0,1,0
35529,146113,0,1,0
35530,61858,0,5,0
35531,9893,0,1,0
35532,144465,0,1,0
35533,395769,0,1,0
35534,53451,0,2,0
35535,36525,0,1,0
35536,201448,0,1,0
35537,34120,0,5,0
35538,154898,0,1,0
35539,48027,0,1,0
35540,13580,0,1,0
35541,216088,0,2,0
35542,397971,0,2,0
35543,62830,0,2,0
35544,35552,0,1,0
35545,59636,0,2,0
35546,151419,0,1,0
35547,9172,0,1,0
35548,402416,0,1,0
35549,64269,0,3,0
35550,152049,0,3,0
35551,139691,0,1,0
35552,265911,0,1,0
35553,14498,0,2,0
35554,25094,0,5,0
35555,52144,0,3,0
35556,47258,0,6,0
35557,202736,0,10,0
35558,265836,0,1,0
35559,58640,0,2,0
35560,200586,0,3,0
35561,11999,0,2,0
35562,47204,0,2,0
35563,266369,0,2,0
35564,17617,0,4,0
35565,207716,0,3,0
35566,12928,0,2,0
35567,58589,0,5,0
35568,138781,0,1,0
35569,47903,0,1,0
35570,401008,0,3,0
35571,28495,0,4,0
35572,263335,0,3,0
35573,14044,0,3,0
35574,36723,0,2,0
35575,18359,0,1,0
35576,274568,0,1,0
35577,211556,0,1,0
35578,204341,0,1,0
35579,49468,0,7,0
35580,53324,0,1,0
35581,18325,0,2,0
35582,395024,0,2,0
35583,215891,0,2,0
35584,145397,0,1,0
35585,210926,0,1,0
35586,397156,0,1,0
35587,141526,0,1,0
35588,4675,0,6,0
35589,210034,0,1,0
35590,46814,0,3,0
35591,44522,0,6,0
35592,200292,0,2,0
35593,208819,0,1,0
35594,51349,0,3,0
35595,393286,0,2,0
35596,271795,0,2,0
35597,328049,0,4,0
35598,272767,0,3,0
35599,198941,0,2,0
35600,203866,0,4,0
35601,274064,0,1,0
35602,137176,0,2,0
35603,205088,0,4,0
35604,205251,0,2,0
35605,328538,0,4,0
35606,152839,0,1,0
35607,150978,0,1,0
35608,56548,0,2,0
35609,32402,0,6,0
35610,16867,0,2,0
35611,12362,0,4,0
35612,47710,0,2,0
35613,200822,0,2,0
35614,135815,0,1,0
35615,133202,0,2,0
35616,271906,0,1,0
35617,144651,0,1,0
35618,38124,0,2,0
35619,41582,0,2,0
35620,327845,0,1,0
35621,46388,0,1,0
35622,54472,0,1,0
35623,52774,0,5,0
35624,58133,0,8,0
35625,203987,0,1,0
35626,60270,0,1,0
35627,218977,0,1,0
35628,207491,0,1,0
35629,53902,0,4,0
35630,197321,0,2,0
35631,199818,0,2,0
35632,15897,0,1,0
35633,210832,0,2,0
35634,266154,0,3,0
35635,42580,0,1,0
35636,203603,0,1,0
35637,19584,0,1,0
35638,51918,0,13,0
35639,202805,0,4,0
35640,25147,0,2,0
35641,38079,0,1,0
35642,209273,0,1,0
35643,23149,0,2,0
35644,135723,0,1,0
35645,6927,0,2,0
35646,14990,0,6,0
35647,38391,0,1,0
35648,50879,0,1,0
35649,137755,0,1,0
35650,63317,0,2,0
35651,269900,0,1,0
35652,210895,0,1,0
35653,146653,0,1,0
35654,209543,0,1,0
35655,49391,0,1,0
35656,17371,0,3,0
35657,145567,0,1,0
35658,206138,0,1,0
35659,135029,0,2,0
35660,4284,0,1,0
35661,13121,0,3,0
35662,268586,0,1,0
35663,140230,0,2,0
35664,139084,0,2,0
35665,396271,0,2,0
35666,55541,0,2,0
35667,269560,0,2,0
35668,51940,0,1,0
35669,215334,0,1,0
35670,270200,0,3,0
35671,137385,0,1,0
35672,394334,0,4,0
35673,149272,0,1,0
35674,262432,0,3,0
35675,144452,0,1,0
35676,213338,0,8,0
35677,271163,0,1,0
35678,140358,0,1,0
35679,203755,0,3,0
35680,61943,0,2,0
35681,270365,0,4,0
35682,47857,0,1,0
35683,22787,0,7,0
35684,207071,0,2,0
35685,1070,0,2,0
35686,274063,0,1,0
35687,328595,0,1,0
35688,203998,0,1,0
35689,18463,0,1,0
35690,140849,0,5,0
35691,10511,0,1,0
35692,208666,0,2,0
35693,394003,0,1,0
35694,151109,0,1,0
35695,145598,0,1,0
35696,199715,0,5,0
35697,63967,0,1,0
35698,10688,0,1,0
35699,274395,0,1,0
35700,25035,0,1,0
35701,40975,0,3,0
35702,270615,0,1,0
35703,329659,0,1,0
35704,396484,0,1,0
35705,50377,0,4,0
35706,208022,0,1,0
35707,59773,0,1,0
35708,61770,0,2,0
35709,44612,0,1,0
35710,397652,0,2,0
35711,6686,0,1,0
35712,271190,0,1,0
35713,141891,0,4,0
35714,271438,0,1,0
35715,61355,0,1,0
35716,58254,0,3,0
35717,131345,0,2,0
35718,34476,0,2,0
35719,56885,0,2,0
35720,55932,0,2,0
35721,53268,0,3,0
35722,144472,0,1,0
35723,140084,0,2,0
35724,54669,0,1,0
35725,140502,0,1,0
35726,9084,0,2,0
35727,35425,0,1,0
35728,267555,0,1,0
35729,52746,0,1,0
35730,399014,0,1,0
35731,9906,0,1,0
35732,140087,0,2,0
35733,150010,0,1,0
35734,7486,0,2,0
35735,36683,0,1,0
35736,199339,0,1,0
35737,215240,0,1,0
35738,1780,0,6,0
35739,21915,0,1,0
35740,56118,0,2,0
35741,142447,0,1,0
35742,53357,0,1,0
35743,211894,0,1,0
35744,399330,0,1,0
35745,63458,0,1,0
35746,91,0,4,0
35747,26260,0,3,0
35748,215376,0,1,0
35749,24253,0,8,0
35750,197542,0,1,0
35751,26039,0,4,0
35752,146168,0,1,0
35753,144116,0,1,0
35754,46910,0,1,0
35755,202032,0,13,0
35756,18984,0,1,0
35757,139301,0,6,0
35758,56756,0,1,0
35759,394586,0,1,0
35760,201420,0,1,0
35761,143112,0,1,0
35762,154059,0,1,0
35763,213066,0,2,0
35764,35565,0,2,0
35765,8351,0,4,0
35766,131663,0,2,0
35767,149541,0,1,0
35768,216368,0,2,0
35769,48229,0,3,0
35770,53487,0,1,0
35771,395635,0,1,0
35772,50579,0,7,0
35773,7191,0,1,0
35774,24103,0,1,0
35775,35740,0,1,0
35776,135446,0,1,0
35777,201359,0,5,0
35778,25076,0,1,0
35779,54740,0,2,0
35780,138633,0,2,0
35781,49213,0,2,0
35782,35588,0,3,0
35783,139248,0,2,0
35784,152487,0,3,0
35785,264075,0,7,0
35786,269739,0,1,0
35787,136624,0,2,0
35788,16939,0,3,0
35789,58740,0,1,0
35790,54309,0,24,0
35791,48879,0,1,0
35792,2650,0,2,0
35793,5068,0,3,0
35794,200008,0,1,0
35795,17472,0,3,0
35796,394733,0,2,0
35797,207254,0,3,0
35798,269512,0,2,0
35799,145289,0,1,0
35800,48671,0,1,0
35801,44153,0,2,0
35802,214062,0,1,0
35803,328236,0,1,0
35804,270824,0,6,0
35805,135471,0,1,0
35806,8508,0,7,0
35807,47894,0,3,0
35808,51977,0,2,0
35809,145948,0,1,0
35810,199774,0,4,0
35811,394258,0,1,0
35812,61841,0,2,0
35813,206741,0,1,0
35814,32982,0,4,0
35815,17724,0,1,0
35816,26134,0,8,0
35817,28403,0,1,0
35818,54370,0,2,0
35819,207409,0,1,0
35820,13357,0,4,0
35821,264901,0,2,0
35822,58023,0,2,0
35823,61523,0,2,0
35824,395054,0,2,0
35825,36745,0,1,0
35826,263618,0,1,0
35827,16350,0,13,0
35828,36923,0,2,0
35829,142245,0,1,0
35830,51747,0,4,0
35831,272282,0,1,0
35832,268269,0,2,0
35833,203051,0,1,0
35834,140430,0,1,0
35835,25496,0,7,0
35836,273393,0,1,0
35837,44274,0,1,0
35838,11325,0,1,0
35839,267909,0,2,0
35840,202686,0,1,0
35841,132762,0,1,0
35842,41858,0,1,0
35843,271649,0,1,0
35844,142312,0,1,0
35845,138796,0,1,0
35846,141077,0,6,0
35847,150552,0,6,0
35848,11309,0,2,0
35849,141065,0,4,0
35850,153499,0,1,0
35851,47533,0,2,0
35852,32230,0,2,0
35853,59519,0,1,0
35854,18422,0,7,0
35855,202703,0,1,0
35856,211244,0,9,0
35857,47964,0,4,0
35858,146507,0,1,0
35859,198920,0,1,0
35860,12132,0,1,0
35861,45374,0,4,0
35862,45712,0,3,0
35863,199836,0,1,0
35864,48470,0,3,0
35865,143717,0,1,0
35866,138213,0,2,0
35867,3676,0,8,0
35868,202136,0,3,0
35869,328301,0,2,0
35870,132368,0,4,0
35871,32096,0,4,0
35872,61207,0,1,0
35873,43461,0,1,0
35874,211372,0,1,0
35875,143504,0,1,0
35876,60841,0,6,0
35877,196721,0,2,0
35878,3842,0,11,0
35879,142476,0,1,0
35880,45293,0,2,0
35881,49758,0,3,0
35882,62866,0,3,0
35883,7921,0,1,0
35884,47071,0,2,0
35885,142165,0,2,0
35886,131117,0,1,0
35887,271301,0,1,0
35888,17607,0,1,0
35889,214873,0,2,0
35890,44963,0,4,0
35891,263224,0,2,0
35892,36678,0,6,0
35893,264062,0,3,0
35894,268969,0,2,0
35895,58800,0,2,0
35896,267123,0,5,0
35897,400101,0,3,0
35898,197904,0,1,0
35899,60239,0,3,0
35900,55746,0,2,0
35901,50172,0,11,0
35902,270287,0,2,0
35903,262212,0,1,0
35904,48338,0,1,0
35905,153233,0,2,0
35906,202147,0,5,0
35907,139386,0,1,0
35908,269643,0,2,0
35909,201677,0,4,0
35910,44819,0,3,0
35911,209964,0,1,0
35912,399653,0,1,0
35913,31308,0,2,0
35914,25063,0,1,0
35915,38306,0,3,0
35916,14427,0,3,0
35917,212238,0,10,0
35918,207634,0,2,0
35919,208392,0,1,0
35920,271566,0,2,0
35921,274359,0,3,0
35922,270305,0,3,0
35923,61937,0,1,0
35924,141229,0,1,0
35925,23028,0,19,0
35926,273261,0,1,0
35927,208274,0,1,0
35928,398493,0,2,0
35929,26147,0,1,0
35930,14355,0,1,0
35931,143198,0,1,0
35932,28460,0,1,0
35933,40335,0,1,0
35934,142850,0,1,0
35935,329630,0,2,0
35936,402261,0,2,0
35937,52603,0,9,0
35938,140522,0,1,0
35939,150667,0,1,0
35940,356,0,1,0
35941,16633,0,4,0
35942,22181,0,2,0
35943,265759,0,1,0
35944,143958,0,1,0
35945,201542,0,2,0
35946,201406,0,2,0
35947,273550,0,2,0
35948,27583,0,1,0
35949,5594,0,1,0
35950,60489,0,2,0
35951,269463,0,3,0
35952,154123,0,1,0
35953,212454,0,2,0
35954,149877,0,4,0
35955,34418,0,1,0
35956,265670,0,2,0
35957,30775,0,2,0
35958,14500,0,11,0
35959,203969,0,7,0
35960,152735,0,2,0
35961,394736,0,2,0
35962,47744,0,1,0
35963,26066,0,1,0
35964,199512,0,2,0
35965,145331,0,1,0
35966,213744,0,3,0
35967,146454,0,1,0
35968,13764,0,1,0
35969,139937,0,1,0
35970,16927,0,1,0
35971,135527,0,2,0
35972,271547,0,8,0
35973,397183,0,5,0
35974,22413,0,4,0
35975,215589,0,1,0
35976,265806,0,1,0
35977,33115,0,1,0
35978,213798,0,21,0
35979,208401,0,1,0
35980,266933,0,4,0
35981,12134,0,1,0
35982,136951,0,2,0
35983,263761,0,2,0
35984,199777,0,2,0
35985,60660,0,1,0
35986,56043,0,4,0
35987,145606,0,1,0
35988,397874,0,1,0
35989,46171,0,2,0
35990,398558,0,1,0
35991,149554,0,1,0
35992,24359,0,1,0
35993,146509,0,1,0
35994,147050,0,1,0
35995,135515,0,1,0
35996,136067,0,3,0
35997,23687,0,2,0
35998,267815,0,2,0
35999,151641,0,2,0
36000,50398,0,7,0
36001,47196,0,11,0
36002,47414,0,2,0
36003,13660,0,1,0
36004,35326,0,2,0
36005,44078,0,1,0
36006,23560,0,2,0
36007,210830,0,1,0
36008,200810,0,2,0
